Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,112280,-,-,-,36.85,-121.42,-8,89,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2006,10,1,4,30,0,0,0,9,12,1000,277,1.8,0.15
2006,10,1,5,30,0,0,0,9,12,1000,271,1.9000000000000001,0.15
2006,10,1,6,30,217,31,50,10,12,1000,267,2.1,0.15
2006,10,1,7,30,381,90,199,10,13,1010,261,2.2,0.15
2006,10,1,8,30,43,184,204,10,14,1010,252,1.8,0.15
2006,10,1,9,30,299,262,444,10,15,1010,237,1.4000000000000001,0.15
2006,10,1,10,30,65,317,363,9,16,1010,210,1.1,0.15
2006,10,1,11,30,9,222,229,9,17,1010,177,1.2000000000000002,0.15
2006,10,1,12,30,5,188,192,9,18,1010,174,1.7000000000000002,0.15
2006,10,1,13,30,11,225,233,9,18,1010,188,1.9000000000000001,0.15
2006,10,1,14,30,0,131,131,9,19,1000,183,1.4000000000000001,0.15
2006,10,1,15,30,130,185,242,9,18,1000,177,0.9,0.15
2006,10,1,16,30,0,70,70,9,17,1000,173,0.4,0.15
2006,10,1,17,30,0,0,0,9,16,1000,80,0.30000000000000004,0.15
2006,10,1,18,30,0,0,0,10,15,1000,5,0.4,0.15
2006,10,1,19,30,0,0,0,10,14,1000,342,0.6000000000000001,0.15
2006,10,1,20,30,0,0,0,10,13,1000,313,0.7000000000000001,0.15
2006,10,1,21,30,0,0,0,10,13,1010,278,0.9,0.15
2006,10,1,22,30,0,0,0,11,13,1000,285,1.2000000000000002,0.15
2006,10,1,23,30,0,0,0,11,13,1000,306,1.2000000000000002,0.15
2006,10,2,0,30,0,0,0,11,13,1000,325,1,0.15
2006,10,2,1,30,0,0,0,11,12,1000,333,0.8,0.15
2006,10,2,2,30,0,0,0,11,12,1000,329,0.7000000000000001,0.15
2006,10,2,3,30,0,0,0,11,12,1000,322,0.7000000000000001,0.15
2006,10,2,4,30,0,0,0,11,13,1010,315,0.7000000000000001,0.15
2006,10,2,5,30,0,0,0,11,13,1010,310,0.8,0.15
2006,10,2,6,30,168,32,46,11,14,1010,300,1,0.15
2006,10,2,7,30,0,95,95,10,16,1010,291,1,0.15
2006,10,2,8,30,685,109,425,10,18,1010,263,0.9,0.15
2006,10,2,9,30,786,119,595,9,20,1010,233,1.1,0.15
2006,10,2,10,30,885,101,725,9,21,1010,232,1.4000000000000001,0.15
2006,10,2,11,30,907,101,786,9,22,1010,240,1.7000000000000002,0.15
2006,10,2,12,30,909,99,781,8,23,1010,250,1.9000000000000001,0.15
2006,10,2,13,30,895,93,711,8,24,1000,262,2.1,0.15
2006,10,2,14,30,854,85,583,8,23,1000,269,2.3000000000000003,0.15
2006,10,2,15,30,776,73,409,7,22,1000,274,2.4000000000000004,0.15
2006,10,2,16,30,616,54,208,7,20,1000,278,2.3000000000000003,0.15
2006,10,2,17,30,199,17,26,8,17,1000,280,2.2,0.15
2006,10,2,18,30,0,0,0,8,15,1010,287,2.4000000000000004,0.15
2006,10,2,19,30,0,0,0,8,14,1010,291,2.5,0.15
2006,10,2,20,30,0,0,0,9,13,1010,294,2.2,0.15
2006,10,2,21,30,0,0,0,9,12,1010,296,1.8,0.15
2006,10,2,22,30,0,0,0,9,12,1010,297,1.4000000000000001,0.15
2006,10,2,23,30,0,0,0,9,12,1010,298,1.2000000000000002,0.15
2006,10,3,0,30,0,0,0,9,11,1010,302,1.1,0.15
2006,10,3,1,30,0,0,0,9,11,1010,308,1.1,0.15
2006,10,3,2,30,0,0,0,9,11,1010,312,1,0.15
2006,10,3,3,30,0,0,0,9,11,1010,315,0.9,0.15
2006,10,3,4,30,0,0,0,9,11,1010,311,0.9,0.15
2006,10,3,5,30,0,0,0,9,11,1010,296,0.9,0.15
2006,10,3,6,30,262,27,48,9,12,1010,280,1.4000000000000001,0.15
2006,10,3,7,30,0,86,86,9,14,1010,277,1.7000000000000002,0.15
2006,10,3,8,30,91,193,235,9,17,1010,283,1.2000000000000002,0.15
2006,10,3,9,30,190,276,390,8,20,1010,249,1,0.15
2006,10,3,10,30,885,102,723,8,21,1010,210,1.3,0.15
2006,10,3,11,30,907,102,783,8,22,1010,210,1.7000000000000002,0.15
2006,10,3,12,30,910,100,778,8,23,1010,223,2,0.15
2006,10,3,13,30,869,105,702,7,24,1000,237,2.5,0.15
2006,10,3,14,30,826,95,572,7,23,1000,247,3,0.15
2006,10,3,15,30,741,81,397,7,22,1000,254,3.5,0.15
2006,10,3,16,30,567,59,197,8,19,1000,260,3.7,0.15
2006,10,3,17,30,137,16,22,8,16,1000,265,3.8000000000000003,0.15
2006,10,3,18,30,0,0,0,9,14,1000,271,3.9000000000000004,0.15
2006,10,3,19,30,0,0,0,9,13,1000,274,3.6,0.15
2006,10,3,20,30,0,0,0,10,13,1010,275,2.8000000000000003,0.15
2006,10,3,21,30,0,0,0,10,12,1000,275,2,0.15
2006,10,3,22,30,0,0,0,10,12,1000,275,1.7000000000000002,0.15
2006,10,3,23,30,0,0,0,10,12,1000,273,1.5,0.15
2006,10,4,0,30,0,0,0,9,12,1000,268,1.4000000000000001,0.15
2006,10,4,1,30,0,0,0,9,12,1000,262,1.2000000000000002,0.15
2006,10,4,2,30,0,0,0,9,12,1000,256,1.1,0.15
2006,10,4,3,30,0,0,0,9,12,1000,252,0.9,0.15
2006,10,4,4,30,0,0,0,9,12,1000,247,0.8,0.15
2006,10,4,5,30,0,0,0,9,12,1000,240,0.8,0.15
2006,10,4,6,30,241,26,44,10,13,1010,230,1,0.15
2006,10,4,7,30,607,61,229,10,15,1010,230,1.2000000000000002,0.15
2006,10,4,8,30,759,79,424,8,17,1010,220,1.2000000000000002,0.15
2006,10,4,9,30,834,90,589,8,19,1010,209,1.2000000000000002,0.15
2006,10,4,10,30,242,325,494,8,21,1010,210,1.2000000000000002,0.15
2006,10,4,11,30,387,312,601,7,22,1000,222,1.2000000000000002,0.15
2006,10,4,12,30,404,312,611,7,23,1000,232,1.5,0.15
2006,10,4,13,30,183,322,447,7,22,1000,244,1.8,0.15
2006,10,4,14,30,7,187,192,8,21,1000,257,2,0.15
2006,10,4,15,30,0,58,58,8,20,1000,271,2.2,0.15
2006,10,4,16,30,0,79,79,9,18,1000,284,2.5,0.15
2006,10,4,17,30,0,9,9,10,17,1000,293,2.8000000000000003,0.15
2006,10,4,18,30,0,0,0,10,15,1000,300,3,0.15
2006,10,4,19,30,0,0,0,11,14,1000,302,2.7,0.15
2006,10,4,20,30,0,0,0,11,14,1000,302,2.3000000000000003,0.15
2006,10,4,21,30,0,0,0,11,13,1000,301,1.9000000000000001,0.15
2006,10,4,22,30,0,0,0,11,13,1000,302,1.6,0.15
2006,10,4,23,30,0,0,0,11,13,1000,302,1.4000000000000001,0.15
2006,10,5,0,30,0,0,0,11,13,1000,304,1.2000000000000002,0.15
2006,10,5,1,30,0,0,0,11,13,1000,303,0.9,0.15
2006,10,5,2,30,0,0,0,11,13,1000,302,0.6000000000000001,0.15
2006,10,5,3,30,0,0,0,11,13,1000,296,0.4,0.15
2006,10,5,4,30,0,0,0,11,12,1000,271,0.30000000000000004,0.15
2006,10,5,5,30,0,0,0,11,12,1000,218,0.30000000000000004,0.15
2006,10,5,6,30,0,1,1,11,13,1000,193,0.7000000000000001,0.15
2006,10,5,7,30,0,13,13,11,14,1000,188,1.3,0.15
2006,10,5,8,30,39,177,195,11,16,1000,188,1.6,0.15
2006,10,5,9,30,352,243,452,9,18,1000,191,1.8,0.15
2006,10,5,10,30,902,92,717,7,19,1000,198,1.9000000000000001,0.15
2006,10,5,11,30,571,245,669,6,20,1000,207,1.8,0.15
2006,10,5,12,30,439,290,613,6,21,1000,217,1.6,0.15
2006,10,5,13,30,892,92,696,6,21,1000,227,1.3,0.15
2006,10,5,14,30,847,85,566,5,20,1000,243,1.2000000000000002,0.15
2006,10,5,15,30,763,73,391,5,19,1000,268,1.3,0.15
2006,10,5,16,30,588,53,190,5,18,1000,288,1.5,0.15
2006,10,5,17,30,135,13,17,6,16,1000,296,1.4000000000000001,0.15
2006,10,5,18,30,0,0,0,7,14,1000,306,1.4000000000000001,0.15
2006,10,5,19,30,0,0,0,8,13,1000,312,1.4000000000000001,0.15
2006,10,5,20,30,0,0,0,8,12,1000,321,1.4000000000000001,0.15
2006,10,5,21,30,0,0,0,9,12,1000,325,1.6,0.15
2006,10,5,22,30,0,0,0,9,11,1000,324,1.6,0.15
2006,10,5,23,30,0,0,0,9,11,1000,320,1.5,0.15
2006,10,6,0,30,0,0,0,9,11,1000,314,1.5,0.15
2006,10,6,1,30,0,0,0,9,10,1000,308,1.6,0.15
2006,10,6,2,30,0,0,0,9,10,1000,302,1.7000000000000002,0.15
2006,10,6,3,30,0,0,0,8,10,1000,296,1.8,0.15
2006,10,6,4,30,0,0,0,8,10,1000,290,1.9000000000000001,0.15
2006,10,6,5,30,0,0,0,8,10,1000,287,1.9000000000000001,0.15
2006,10,6,6,30,251,24,42,9,12,1000,283,2.4000000000000004,0.15
2006,10,6,7,30,0,34,34,10,14,1010,283,3.1,0.15
2006,10,6,8,30,85,188,226,9,17,1010,290,3.5,0.15
2006,10,6,9,30,41,241,266,9,19,1010,289,3.7,0.15
2006,10,6,10,30,861,111,705,8,20,1010,286,3.8000000000000003,0.15
2006,10,6,11,30,880,113,762,8,21,1000,283,3.8000000000000003,0.15
2006,10,6,12,30,879,112,755,8,22,1000,279,3.8000000000000003,0.15
2006,10,6,13,30,854,108,682,8,22,1000,276,3.8000000000000003,0.15
2006,10,6,14,30,803,100,552,8,21,1000,273,3.9000000000000004,0.15
2006,10,6,15,30,707,86,377,8,20,1000,270,3.8000000000000003,0.15
2006,10,6,16,30,489,65,177,8,18,1000,266,3.5,0.15
2006,10,6,17,30,53,12,13,9,16,1010,260,3.2,0.15
2006,10,6,18,30,0,0,0,10,14,1010,257,3.3000000000000003,0.15
2006,10,6,19,30,0,0,0,10,13,1010,256,3.3000000000000003,0.15
2006,10,6,20,30,0,0,0,10,13,1010,256,3.2,0.15
2006,10,6,21,30,0,0,0,10,13,1010,257,2.9000000000000004,0.15
2006,10,6,22,30,0,0,0,9,13,1010,258,2.5,0.15
2006,10,6,23,30,0,0,0,9,12,1010,259,2,0.15
2006,10,7,0,30,0,0,0,9,12,1010,261,1.4000000000000001,0.15
2006,10,7,1,30,0,0,0,9,12,1010,263,1,0.15
2006,10,7,2,30,0,0,0,9,11,1010,264,0.8,0.15
2006,10,7,3,30,0,0,0,9,11,1010,262,0.7000000000000001,0.15
2006,10,7,4,30,0,0,0,9,11,1010,264,0.7000000000000001,0.15
2006,10,7,5,30,0,0,0,9,11,1010,272,0.7000000000000001,0.15
2006,10,7,6,30,130,26,35,9,12,1010,285,0.9,0.15
2006,10,7,7,30,416,94,205,9,14,1010,306,1.1,0.15
2006,10,7,8,30,601,129,395,9,16,1010,344,1.3,0.15
2006,10,7,9,30,714,143,562,9,19,1010,8,1.8,0.15
2006,10,7,10,30,857,110,698,9,22,1010,8,2.6,0.15
2006,10,7,11,30,879,113,757,8,24,1010,2,3.2,0.15
2006,10,7,12,30,882,111,752,8,25,1010,357,3.5,0.15
2006,10,7,13,30,850,112,679,8,26,1010,352,3.8000000000000003,0.15
2006,10,7,14,30,800,102,549,8,25,1010,348,3.9000000000000004,0.15
2006,10,7,15,30,703,88,374,7,24,1010,346,3.7,0.15
2006,10,7,16,30,481,65,173,7,22,1010,344,2.6,0.15
2006,10,7,17,30,42,10,11,8,18,1010,337,1.4000000000000001,0.15
2006,10,7,18,30,0,0,0,8,16,1010,323,1.2000000000000002,0.15
2006,10,7,19,30,0,0,0,9,15,1010,314,1.2000000000000002,0.15
2006,10,7,20,30,0,0,0,9,14,1010,310,1.3,0.15
2006,10,7,21,30,0,0,0,10,14,1010,306,1.4000000000000001,0.15
2006,10,7,22,30,0,0,0,10,13,1010,301,1.4000000000000001,0.15
2006,10,7,23,30,0,0,0,10,12,1010,300,1.4000000000000001,0.15
2006,10,8,0,30,0,0,0,9,12,1010,302,1.4000000000000001,0.15
2006,10,8,1,30,0,0,0,9,12,1010,304,1.4000000000000001,0.15
2006,10,8,2,30,0,0,0,9,12,1010,307,1.3,0.15
2006,10,8,3,30,0,0,0,9,12,1010,311,1.2000000000000002,0.15
2006,10,8,4,30,0,0,0,9,12,1010,316,1,0.15
2006,10,8,5,30,0,0,0,9,12,1010,324,0.8,0.15
2006,10,8,6,30,225,23,38,8,13,1010,335,0.9,0.15
2006,10,8,7,30,556,70,217,8,16,1010,341,1,0.15
2006,10,8,8,30,728,92,413,8,20,1010,8,1.4000000000000001,0.15
2006,10,8,9,30,817,104,580,7,23,1010,16,1.8,0.15
2006,10,8,10,30,864,110,699,6,26,1010,17,2,0.15
2006,10,8,11,30,893,108,759,6,28,1010,13,2,0.15
2006,10,8,12,30,898,104,753,5,29,1000,6,2.1,0.15
2006,10,8,13,30,888,96,684,5,29,1000,357,2.2,0.15
2006,10,8,14,30,844,87,554,4,28,1000,346,2.4000000000000004,0.15
2006,10,8,15,30,758,74,378,4,27,1000,337,2.4000000000000004,0.15
2006,10,8,16,30,565,53,177,4,24,1000,330,1.8,0.15
2006,10,8,17,30,0,0,0,6,20,1000,322,1.2000000000000002,0.15
2006,10,8,18,30,0,0,0,6,18,1000,316,1.3,0.15
2006,10,8,19,30,0,0,0,6,17,1000,313,1.2000000000000002,0.15
2006,10,8,20,30,0,0,0,7,16,1000,311,1.2000000000000002,0.15
2006,10,8,21,30,0,0,0,7,16,1000,306,1.1,0.15
2006,10,8,22,30,0,0,0,6,16,1000,298,1,0.15
2006,10,8,23,30,0,0,0,6,15,1000,287,1,0.15
2006,10,9,0,30,0,0,0,6,15,1000,278,1,0.15
2006,10,9,1,30,0,0,0,6,15,1000,277,0.9,0.15
2006,10,9,2,30,0,0,0,6,15,1000,279,0.9,0.15
2006,10,9,3,30,0,0,0,6,15,1000,275,0.8,0.15
2006,10,9,4,30,0,0,0,6,14,1000,261,0.8,0.15
2006,10,9,5,30,0,0,0,7,14,1000,247,0.9,0.15
2006,10,9,6,30,254,21,37,7,15,1000,240,1.2000000000000002,0.15
2006,10,9,7,30,587,62,215,7,18,1000,240,1.5,0.15
2006,10,9,8,30,753,81,410,7,22,1000,239,1.4000000000000001,0.15
2006,10,9,9,30,836,92,576,5,25,1000,268,1.2000000000000002,0.15
2006,10,9,10,30,887,94,695,5,27,1000,278,1.2000000000000002,0.15
2006,10,9,11,30,905,96,752,4,28,1000,279,1.5,0.15
2006,10,9,12,30,904,95,744,4,29,1000,281,1.9000000000000001,0.15
2006,10,9,13,30,854,104,666,4,29,1000,285,2.3000000000000003,0.15
2006,10,9,14,30,799,97,535,5,28,1000,288,2.7,0.15
2006,10,9,15,30,695,84,360,5,27,1000,288,3,0.15
2006,10,9,16,30,8,74,76,6,24,1000,284,2.6,0.15
2006,10,9,17,30,0,0,0,8,20,1000,276,2.2,0.15
2006,10,9,18,30,0,0,0,9,18,1000,271,2.3000000000000003,0.15
2006,10,9,19,30,0,0,0,10,16,1000,264,2.4000000000000004,0.15
2006,10,9,20,30,0,0,0,11,15,1000,255,2.4000000000000004,0.15
2006,10,9,21,30,0,0,0,12,14,1000,248,2.4000000000000004,0.15
2006,10,9,22,30,0,0,0,11,14,1000,244,2.6,0.15
2006,10,9,23,30,0,0,0,11,13,1000,242,2.6,0.15
2006,10,10,0,30,0,0,0,11,13,1000,240,2.5,0.15
2006,10,10,1,30,0,0,0,11,13,1000,237,2.3000000000000003,0.15
2006,10,10,2,30,0,0,0,11,13,1000,235,2.1,0.15
2006,10,10,3,30,0,0,0,11,13,1000,233,1.9000000000000001,0.15
2006,10,10,4,30,0,0,0,11,13,1000,230,1.8,0.15
2006,10,10,5,30,0,0,0,11,13,1000,225,1.7000000000000002,0.15
2006,10,10,6,30,150,23,31,11,14,1000,220,2,0.15
2006,10,10,7,30,0,42,42,11,16,1000,215,2.2,0.15
2006,10,10,8,30,188,182,264,11,18,1000,206,2.1,0.15
2006,10,10,9,30,347,235,435,10,20,1000,186,2,0.15
2006,10,10,10,30,843,115,682,10,22,1000,179,1.7000000000000002,0.15
2006,10,10,11,30,863,117,739,9,23,1000,186,1.2000000000000002,0.15
2006,10,10,12,30,859,117,730,9,24,1000,209,0.8,0.15
2006,10,10,13,30,835,113,657,8,24,1000,264,0.9,0.15
2006,10,10,14,30,769,108,526,8,23,1000,297,1.1,0.15
2006,10,10,15,30,659,93,351,8,22,1000,316,1.1,0.15
2006,10,10,16,30,394,71,153,8,21,1000,327,0.9,0.15
2006,10,10,17,30,0,0,0,9,19,1000,310,0.8,0.15
2006,10,10,18,30,0,0,0,9,17,1000,282,1,0.15
2006,10,10,19,30,0,0,0,10,16,1000,273,1.3,0.15
2006,10,10,20,30,0,0,0,11,15,1000,270,1.5,0.15
2006,10,10,21,30,0,0,0,11,14,1000,275,1.5,0.15
2006,10,10,22,30,0,0,0,11,14,1000,283,1.4000000000000001,0.15
2006,10,10,23,30,0,0,0,11,13,1000,295,1.1,0.15
2006,10,11,0,30,0,0,0,11,13,1000,310,0.9,0.15
2006,10,11,1,30,0,0,0,11,12,1000,324,0.9,0.15
2006,10,11,2,30,0,0,0,9,12,1000,341,0.8,0.15
2006,10,11,3,30,0,0,0,9,12,1000,359,0.7000000000000001,0.15
2006,10,11,4,30,0,0,0,9,11,1000,9,0.7000000000000001,0.15
2006,10,11,5,30,0,0,0,9,11,1000,16,0.6000000000000001,0.15
2006,10,11,6,30,48,20,23,10,12,1000,24,0.9,0.15
2006,10,11,7,30,51,95,109,10,15,1000,32,1.5,0.15
2006,10,11,8,30,567,115,359,9,18,1000,49,2,0.15
2006,10,11,9,30,452,207,466,8,21,1000,72,2.4000000000000004,0.15
2006,10,11,10,30,746,145,644,7,24,1000,98,2.8000000000000003,0.15
2006,10,11,11,30,634,210,664,6,25,1000,111,2.9000000000000004,0.15
2006,10,11,12,30,510,251,612,5,26,1000,120,2.5,0.15
2006,10,11,13,30,850,109,659,5,26,1000,126,2.1,0.15
2006,10,11,14,30,793,101,528,4,26,1000,128,1.5,0.15
2006,10,11,15,30,620,88,328,4,25,1000,128,0.6000000000000001,0.15
2006,10,11,16,30,79,75,91,5,22,1000,143,0.4,0.15
2006,10,11,17,30,0,0,0,6,19,1000,309,1,0.15
2006,10,11,18,30,0,0,0,7,17,1000,306,1.3,0.15
2006,10,11,19,30,0,0,0,8,15,1000,303,1.2000000000000002,0.15
2006,10,11,20,30,0,0,0,8,15,1000,300,1.1,0.15
2006,10,11,21,30,0,0,0,9,14,1000,298,1,0.15
2006,10,11,22,30,0,0,0,9,14,1000,294,1,0.15
2006,10,11,23,30,0,0,0,10,14,1000,289,1,0.15
2006,10,12,0,30,0,0,0,10,13,1000,285,1,0.15
2006,10,12,1,30,0,0,0,10,13,1000,280,1,0.15
2006,10,12,2,30,0,0,0,10,13,1000,272,1,0.15
2006,10,12,3,30,0,0,0,10,12,1000,265,1,0.15
2006,10,12,4,30,0,0,0,9,12,1000,261,1,0.15
2006,10,12,5,30,0,0,0,9,12,1000,263,0.9,0.15
2006,10,12,6,30,0,10,10,10,13,1000,270,0.9,0.15
2006,10,12,7,30,548,66,203,10,16,1000,277,0.9,0.15
2006,10,12,8,30,721,89,396,10,19,1000,291,0.8,0.15
2006,10,12,9,30,712,121,525,9,23,1000,14,0.8,0.15
2006,10,12,10,30,666,175,618,7,26,1000,45,1,0.15
2006,10,12,11,30,553,237,630,6,28,1000,46,1.3,0.15
2006,10,12,12,30,643,202,654,5,29,1000,26,1.7000000000000002,0.15
2006,10,12,13,30,385,264,511,4,29,1000,358,2.4000000000000004,0.15
2006,10,12,14,30,477,182,437,4,28,1000,337,3,0.15
2006,10,12,15,30,413,126,284,4,27,1000,324,3.4000000000000004,0.15
2006,10,12,16,30,0,59,59,5,23,1000,309,3,0.15
2006,10,12,17,30,0,0,0,6,19,1000,290,2.7,0.15
2006,10,12,18,30,0,0,0,8,17,1000,277,2.9000000000000004,0.15
2006,10,12,19,30,0,0,0,9,15,1000,268,3.1,0.15
2006,10,12,20,30,0,0,0,10,13,1000,262,3,0.15
2006,10,12,21,30,0,0,0,10,13,1000,263,2.8000000000000003,0.15
2006,10,12,22,30,0,0,0,10,12,1000,260,2.6,0.15
2006,10,12,23,30,0,0,0,9,12,1000,253,2.4000000000000004,0.15
2006,10,13,0,30,0,0,0,9,12,1000,247,2.4000000000000004,0.15
2006,10,13,1,30,0,0,0,9,12,1000,243,2.4000000000000004,0.15
2006,10,13,2,30,0,0,0,9,12,1000,239,2.4000000000000004,0.15
2006,10,13,3,30,0,0,0,9,12,1000,235,2.2,0.15
2006,10,13,4,30,0,0,0,9,12,1000,234,1.9000000000000001,0.15
2006,10,13,5,30,0,0,0,9,12,1000,231,1.7000000000000002,0.15
2006,10,13,6,30,117,19,25,10,12,1000,232,2.2,0.15
2006,10,13,7,30,500,72,195,10,14,1000,236,2.3000000000000003,0.15
2006,10,13,8,30,675,98,383,10,17,1000,209,2.5,0.15
2006,10,13,9,30,6,183,187,9,19,1000,162,3.1,0.15
2006,10,13,10,30,116,309,386,9,20,1000,163,3.1,0.15
2006,10,13,11,30,851,114,715,9,21,1000,174,2.8000000000000003,0.15
2006,10,13,12,30,519,244,607,9,22,1000,193,2.5,0.15
2006,10,13,13,30,521,215,547,9,23,1000,212,2.4000000000000004,0.15
2006,10,13,14,30,348,210,394,9,23,1000,235,2.5,0.15
2006,10,13,15,30,160,158,219,9,22,1000,250,2.9000000000000004,0.15
2006,10,13,16,30,60,71,82,9,19,1000,256,2.9000000000000004,0.15
2006,10,13,17,30,0,0,0,10,17,1000,258,3,0.15
2006,10,13,18,30,0,0,0,11,15,1000,261,3.3000000000000003,0.15
2006,10,13,19,30,0,0,0,11,14,1000,261,3.4000000000000004,0.15
2006,10,13,20,30,0,0,0,11,13,1000,262,3.3000000000000003,0.15
2006,10,13,21,30,0,0,0,11,13,1000,267,3,0.15
2006,10,13,22,30,0,0,0,11,13,1000,270,2.5,0.15
2006,10,13,23,30,0,0,0,11,13,1000,261,2.3000000000000003,0.15
2006,10,14,0,30,0,0,0,11,13,1000,250,2.1,0.15
2006,10,14,1,30,0,0,0,11,13,1000,253,1.9000000000000001,0.15
2006,10,14,2,30,0,0,0,11,13,1000,263,1.5,0.15
2006,10,14,3,30,0,0,0,10,13,1000,270,1.2000000000000002,0.15
2006,10,14,4,30,0,0,0,10,12,1000,270,1.1,0.15
2006,10,14,5,30,0,0,0,10,12,1000,265,1.1,0.15
2006,10,14,6,30,96,18,23,10,12,1000,262,1.6,0.15
2006,10,14,7,30,0,55,55,10,14,1000,262,2.1,0.15
2006,10,14,8,30,0,105,105,10,16,1000,264,2.1,0.15
2006,10,14,9,30,0,143,143,10,18,1000,274,1.9000000000000001,0.15
2006,10,14,10,30,49,280,312,9,20,1000,273,1.9000000000000001,0.15
2006,10,14,11,30,31,281,303,9,21,1000,266,2.1,0.15
2006,10,14,12,30,110,328,404,9,22,1000,270,2.5,0.15
2006,10,14,13,30,846,105,640,9,23,1000,273,2.9000000000000004,0.15
2006,10,14,14,30,796,94,511,8,22,1000,278,3.2,0.15
2006,10,14,15,30,697,79,338,8,21,1000,280,3.2,0.15
2006,10,14,16,30,437,58,140,8,18,1000,276,2.7,0.15
2006,10,14,17,30,0,0,0,8,16,1000,271,2.4000000000000004,0.15
2006,10,14,18,30,0,0,0,9,14,1000,273,2.7,0.15
2006,10,14,19,30,0,0,0,10,13,1000,275,2.5,0.15
2006,10,14,20,30,0,0,0,10,13,1000,265,2.3000000000000003,0.15
2006,10,14,21,30,0,0,0,10,13,1000,257,2.4000000000000004,0.15
2006,10,14,22,30,0,0,0,10,12,1000,259,2.5,0.15
2006,10,14,23,30,0,0,0,10,12,1000,260,2.4000000000000004,0.15
2006,10,15,0,30,0,0,0,10,12,1000,263,2.4000000000000004,0.15
2006,10,15,1,30,0,0,0,10,12,1000,267,2.4000000000000004,0.15
2006,10,15,2,30,0,0,0,9,12,1000,270,2.3000000000000003,0.15
2006,10,15,3,30,0,0,0,9,12,1000,272,2.2,0.15
2006,10,15,4,30,0,0,0,9,11,1000,273,2.1,0.15
2006,10,15,5,30,0,0,0,9,11,1000,275,1.9000000000000001,0.15
2006,10,15,6,30,122,18,23,9,12,1000,278,2.1,0.15
2006,10,15,7,30,0,21,21,9,13,1000,284,2.3000000000000003,0.15
2006,10,15,8,30,0,73,73,9,15,1000,287,1.9000000000000001,0.15
2006,10,15,9,30,0,162,162,8,17,1000,284,1.6,0.15
2006,10,15,10,30,95,300,362,8,18,1000,274,1.7000000000000002,0.15
2006,10,15,11,30,145,335,436,8,20,1000,269,2,0.15
2006,10,15,12,30,899,99,719,7,21,1000,271,2.5,0.15
2006,10,15,13,30,883,91,646,7,21,1000,278,2.8000000000000003,0.15
2006,10,15,14,30,837,81,515,7,21,1000,284,3.1,0.15
2006,10,15,15,30,740,67,339,7,20,1000,286,3.2,0.15
2006,10,15,16,30,507,47,141,7,17,1000,285,2.9000000000000004,0.15
2006,10,15,17,30,0,0,0,8,15,1000,283,2.6,0.15
2006,10,15,18,30,0,0,0,9,13,1000,281,2.8000000000000003,0.15
2006,10,15,19,30,0,0,0,10,13,1000,281,2.9000000000000004,0.15
2006,10,15,20,30,0,0,0,10,13,1000,281,2.8000000000000003,0.15
2006,10,15,21,30,0,0,0,10,12,1000,282,2.6,0.15
2006,10,15,22,30,0,0,0,10,12,1000,283,2.4000000000000004,0.15
2006,10,15,23,30,0,0,0,10,12,1000,286,2.1,0.15
2006,10,16,0,30,0,0,0,10,12,1000,286,1.8,0.15
2006,10,16,1,30,0,0,0,10,12,1000,281,1.5,0.15
2006,10,16,2,30,0,0,0,11,12,1000,277,1.5,0.15
2006,10,16,3,30,0,0,0,11,13,1000,274,1.4000000000000001,0.15
2006,10,16,4,30,0,0,0,11,13,1000,271,1.2000000000000002,0.15
2006,10,16,5,30,0,0,0,11,13,1000,267,1.1,0.15
2006,10,16,6,30,157,16,22,11,13,1000,268,1.7000000000000002,0.15
2006,10,16,7,30,559,61,194,12,15,1000,274,2.5,0.15
2006,10,16,8,30,0,127,127,11,17,1000,283,3,0.15
2006,10,16,9,30,71,239,278,10,18,1000,282,3.2,0.15
2006,10,16,10,30,116,302,377,8,19,1000,280,3.3000000000000003,0.15
2006,10,16,11,30,251,324,498,7,20,1000,278,3.5,0.15
2006,10,16,12,30,253,318,491,6,21,1000,278,3.7,0.15
2006,10,16,13,30,895,89,647,6,21,1000,280,4,0.15
2006,10,16,14,30,844,81,514,6,20,1000,283,4.1000000000000005,0.15
2006,10,16,15,30,0,92,92,6,19,1000,286,4.3,0.15
2006,10,16,16,30,0,14,14,7,17,1000,288,3.9000000000000004,0.15
2006,10,16,17,30,0,0,0,8,15,1000,286,3.4000000000000004,0.15
2006,10,16,18,30,0,0,0,9,13,1000,277,3.3000000000000003,0.15
2006,10,16,19,30,0,0,0,10,13,1000,275,3.4000000000000004,0.15
2006,10,16,20,30,0,0,0,10,13,1000,279,3.5,0.15
2006,10,16,21,30,0,0,0,10,13,1000,282,3.4000000000000004,0.15
2006,10,16,22,30,0,0,0,10,13,1000,282,3.2,0.15
2006,10,16,23,30,0,0,0,10,13,1000,284,2.9000000000000004,0.15
2006,10,17,0,30,0,0,0,9,12,1000,288,2.4000000000000004,0.15
2006,10,17,1,30,0,0,0,9,12,1000,289,2.1,0.15
